      3.150E+13      1.253E-04      9.957E+06      2.021E+15      1.248E+03      1.000E+00      6.100E-01      8.721E+00
      3.150E+13      1.256E-04      9.957E+06      2.021E+15      1.251E+03      1.000E+00      6.100E-01      8.725E+00
      3.150E+13      1.259E-04      9.956E+06      2.021E+15      1.253E+03      1.000E+00      6.100E-01      8.728E+00
      3.150E+13      1.262E-04      9.956E+06      2.021E+15      1.256E+03      1.000E+00      6.100E-01      8.731E+00
      3.150E+13      1.265E-04      9.955E+06      2.021E+15      1.259E+03      1.000E+00      6.100E-01      8.734E+00
      3.150E+13      1.268E-04      9.955E+06      2.021E+15      1.262E+03      1.000E+00      6.100E-01      8.738E+00
      3.150E+13      1.271E-04      9.954E+06      2.021E+15      1.265E+03      1.000E+00      6.100E-01      8.741E+00
      3.150E+13      1.274E-04      9.954E+06      2.020E+15      1.268E+03      1.000E+00      6.100E-01      8.744E+00
      3.150E+13      1.276E-04      9.953E+06      2.020E+15      1.270E+03      1.000E+00      6.100E-01      8.747E+00
      3.150E+13      1.279E-04      9.953E+06      2.020E+15      1.273E+03      1.000E+00      6.100E-01      8.751E+00
      3.150E+13      1.282E-04      9.952E+06      2.020E+15      1.276E+03      1.000E+00      6.100E-01      8.754E+00
      3.150E+13      1.285E-04      9.952E+06      2.020E+15      1.279E+03      1.000E+00      6.100E-01      8.757E+00
      3.150E+13      1.288E-04      9.951E+06      2.020E+15      1.282E+03      1.000E+00      6.100E-01      8.760E+00
      3.150E+13      1.291E-04      9.951E+06      2.020E+15      1.285E+03      1.000E+00      6.100E-01      8.764E+00
      3.150E+13      1.294E-04      9.950E+06      2.020E+15      1.288E+03      1.000E+00      6.100E-01      8.767E+00
      3.150E+13      1.297E-04      9.950E+06      2.020E+15      1.291E+03      1.000E+00      6.100E-01      8.770E+00
      3.150E+13      1.300E-04      9.949E+06      2.020E+15      1.294E+03      1.000E+00      6.100E-01      8.773E+00
      3.150E+13      1.303E-04      9.949E+06      2.019E+15      1.296E+03      1.000E+00      6.100E-01      8.777E+00
      3.150E+13      1.306E-04      9.948E+06      2.019E+15      1.299E+03      1.000E+00      6.100E-01      8.780E+00
      3.150E+13      1.309E-04      9.948E+06      2.019E+15      1.302E+03      1.000E+00      6.100E-01      8.783E+00
      3.150E+13      1.312E-04      9.947E+06      2.019E+15      1.305E+03      1.000E+00      6.100E-01      8.786E+00
      3.150E+13      1.315E-04      9.947E+06      2.019E+15      1.308E+03      1.000E+00      6.100E-01      8.790E+00
      3.150E+13      1.318E-04      9.946E+06      2.019E+15      1.311E+03      1.000E+00      6.100E-01      8.793E+00
      3.150E+13      1.321E-04      9.946E+06      2.019E+15      1.314E+03      1.000E+00      6.100E-01      8.796E+00
      3.150E+13      1.324E-04      9.945E+06      2.019E+15      1.317E+03      1.000E+00      6.100E-01      8.799E+00
      3.150E+13      1.327E-04      9.945E+06      2.019E+15      1.320E+03      1.000E+00      6.100E-01      8.803E+00
      3.150E+13      1.330E-04      9.944E+06      2.019E+15      1.323E+03      1.000E+00      6.100E-01      8.806E+00
      3.150E+13      1.334E-04      9.944E+06      2.018E+15      1.326E+03      1.000E+00      6.100E-01      8.809E+00
      3.150E+13      1.337E-04      9.943E+06      2.018E+15      1.329E+03      1.000E+00      6.100E-01      8.812E+00
      3.150E+13      1.340E-04      9.942E+06      2.018E+15      1.332E+03      1.000E+00      6.100E-01      8.816E+00
      3.150E+13      1.343E-04      9.942E+06      2.018E+15      1.335E+03      1.000E+00      6.100E-01      8.819E+00
